VendorNumber,VendorName,Brand,Description,PurchasePrice,Volume,ActualPrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalFreightCost,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,GrossProfit,ProfitMargin,StockTurnOver,SaletoPurchaseRatio
653,STATE WINE & SPIRITS,2719,Full Throttle Apple Whiskey,15.5,750,19.99,13,201.5,8014.98,72,1439.28,999.5,56.8,1237.78,85.99994442,5.538461538,7.142828784
4425,MARTIGNETTI COMPANIES,1262,Fitch's Goat Moonshine,16.79,750,21.99,12,201.48,144929.24,89,1957.11,1253.43,70.19,1755.63,89.70522863,7.416666667,9.713668851
10754,PERFECTA WINES,24166,Enzo Boglietti Barolo Fosati,50.33,750,74.99,4,201.32,28720.52,32,2399.68,1499.8,3.56,2198.36,91.61054807,8,11.91972978
1392,CONSTELLATION BRANDS INC,26402,Franciscan Est Rsv Merlot NV,33.55,750,49.99,6,201.3,79528.99,1,45.99,45.99,0.11,-155.31,-337.7038487,0.166666667,0.228464978
9552,M S WALKER INC,21418,G Bertrand CdRoses Blanc Lan,11.84,750,17.99,17,201.28,55551.82,15,269.85,269.85,1.65,68.57,25.41041319,0.882352941,1.340669714
10754,PERFECTA WINES,20519,La Croix de Carbonnieux Roug,12.58,750,25.99,16,201.28,28720.52,66,1253.34,740.61,7.33,1052.06,83.94051095,4.125,6.226848172
90010,VINEXTRA INC,18127,Esporao Reserva Red Alentejo,16.77,750,24.99,12,201.24,524.94,12,299.88,24.99,1.35,98.64,32.89315726,1,1.490161002
4692,KOBRAND CORPORATION,25614,Bodega Chacra Barda,16.77,750,24.99,12,201.24,9139.38,2,49.98,49.98,0.22,-151.26,-302.6410564,0.166666667,0.248360167
7153,PINE STATE TRADING CO,20082,Maison Nicolas Merlot,8.38,750,12.99,24,201.12,15884.82,6,77.94,51.96,0.66,-123.18,-158.0446497,0.25,0.387529833
2876,CENTEUR IMPORTS LLC,23623,Apimed Trnava Mead,6.7,750,9.99,30,201,31.5,30,335.7,21.48,3.38,134.7,40.12511171,1,1.670149254
3252,E & J GALLO WINERY,6588,Gallo Chard Cal,3.79,187,5.49,53,200.87,61966.91,41,225.09,104.31,1.19,24.22,10.76014039,0.773584906,1.120575497
17035,PERNOD RICARD USA,5145,Malibu Island Spiced Rum,9.12,750,14.99,22,200.64,123780.22,47,587.03,287.27,37.01,386.39,65.82116757,2.136363636,2.92578748
9552,M S WALKER INC,24555,Claude Riffault Chass Sancer,18.24,750,26.99,11,200.64,55551.82,33,890.67,539.8,3.66,690.03,77.4731382,3,4.439144737
4425,MARTIGNETTI COMPANIES,19750,Glory Days Merlot,4.17,750,6.29,48,200.16,144929.24,48,301.92,169.83,5.32,101.76,33.70429253,1,1.508393285
660,SAZERAC NORTH AMERICA INC.,8849,Mr Boston Amaretto Liqueur,4.17,1000,5.79,48,200.16,17932.33,48,277.92,23.16,50.4,77.76,27.97927461,1,1.388489209
9552,M S WALKER INC,2632,Partida Tequila Blanco,33.33,750,43.99,6,199.98,55551.82,23,1011.77,87.98,18.11,811.79,80.23463831,3.833333333,5.059355936
1392,CONSTELLATION BRANDS INC,25767,Franciscan Est Cab Svgn Napa,66.66,3000,99.99,3,199.98,79528.99,3,379.97,379.97,1.35,179.99,47.36952917,1,1.900040004
6830,PARK STREET IMPORTS LLC,9102,Scorpion Anejo Mexcal,33.33,750,44.99,6,199.98,360.29,8,359.92,179.96,6.3,159.94,44.43765281,1.333333333,1.799779978
4425,MARTIGNETTI COMPANIES,4556,Austin Cocktails Vodkarita,11.71,750,14.99,17,199.07,144929.24,157,2353.43,1888.74,123.85,2154.36,91.5412823,9.235294118,11.82212287
3252,E & J GALLO WINERY,35667,Redwood Creek Merlot Cal,4.14,750,6.29,48,198.72,61966.91,48,301.92,25.16,5.4,103.2,34.18124006,1,1.519323671
7749,R.P.IMPORTS INC,19125,Ch Poujeaux 10 Moulis,33.11,750,50.99,6,198.66,91.5,17,866.83,560.89,1.88,668.17,77.08201147,2.833333333,4.363384677
10754,PERFECTA WINES,21435,Ch Phelan Segur St Estephe,24.83,750,49.99,8,198.64,28720.52,22,835.78,341.91,2.46,637.14,76.23297997,2.75,4.207511075
9165,ULTRA BEVERAGE COMPANY LLP,23392,Stonehedge Amador 12 Znfdl,6.62,750,9.99,30,198.6,68054.7,370,3696.3,1188.81,41.42,3497.7,94.62705949,12.33333333,18.61178248
4425,MARTIGNETTI COMPANIES,25140,Nicole Chanrion Cote de Brou,16.55,750,24.99,12,198.6,144929.24,102,2548.98,2074.17,11.23,2350.38,92.20864817,8.5,12.8347432
7749,R.P.IMPORTS INC,19608,Ch Rollan de By Bourgeois 10,22.06,750,31.99,9,198.54,91.5,1,31.99,31.99,0.11,-166.55,-520.6314473,0.111111111,0.161126221
10754,PERFECTA WINES,21392,Bodegas Jeromin Zesto Rosada,8.27,750,11.99,24,198.48,28720.52,24,287.76,23.98,2.7,89.28,31.02585488,1,1.449818622
90024,VINILANDIA USA,26235,Margaret's Chard,8.27,750,11.99,24,198.48,2802.64,5,59.95,59.95,0.55,-138.53,-231.0758966,0.208333333,0.302045546
1650,Circa Wines,23444,Quota 31 Primitivo IGP,8.27,750,11.99,24,198.48,211.97,24,287.76,23.98,2.7,89.28,31.02585488,1,1.449818622
1590,DIAGEO CHATEAU ESTATE WINES,16846,Uppercut Svgn Bl,8.27,750,11.99,24,198.48,7259.75,8,95.92,71.94,0.88,-102.56,-106.9224354,0.333333333,0.483272874
6213,MHW LTD,4605,Camus Elegance XO,99.23,750,129.99,2,198.46,9621.58,41,5329.59,4159.68,32.3,5131.13,96.2762614,20.5,26.85473143
9552,M S WALKER INC,10009,Long Lake Cab Svgn Cal,4.13,750,5.99,48,198.24,55551.82,35,209.65,53.91,3.91,11.41,5.442404007,0.729166667,1.057556497
8892,TRINCHERO FAMILY ESTATES,29130,Sutter Home White Merlot,4.13,750,5.99,48,198.24,11595.97,28,167.72,23.96,3.15,-30.52,-18.19699499,0.583333333,0.846045198
3252,E & J GALLO WINERY,23028,Gallo Twin Vly Cab Svgn Cal,3.73,187,5.49,53,197.69,61966.91,37,203.13,104.31,1.07,5.44,2.678087924,0.698113208,1.027517831
3924,HEAVEN HILL DISTILLERIES,1214,Apple Orchard Liqueur,5.34,750,6.99,37,197.58,14069.87,202,2017.98,1338.66,159.21,1820.4,90.2090209,5.459459459,10.21348315
4425,MARTIGNETTI COMPANIES,35714,Miner Chard Napa,19.73,750,29.99,10,197.3,144929.24,66,1979.34,1109.63,7.35,1782.04,90.03203088,6.6,10.03213381
9552,M S WALKER INC,22853,Venta Morales Organic Tempra,5.48,750,8.49,36,197.28,55551.82,29,246.21,101.88,3.24,48.93,19.87327891,0.805555556,1.248023114
9815,WINE GROUP INC,43452,Fish Eye Shiraz,10.96,3000,16.99,18,197.28,27100.41,9,152.91,67.96,4.05,-44.37,-29.01706886,0.5,0.775091241
653,STATE WINE & SPIRITS,18150,O Pinot Pinot Noir,16.44,750,24.99,12,197.28,8014.98,7,174.93,99.96,0.78,-22.35,-12.77653919,0.583333333,0.886709246
3252,E & J GALLO WINERY,35665,Redwood Creek Chard Cal,4.11,750,6.29,48,197.28,61966.91,36,226.44,50.32,4.03,29.16,12.87758347,0.75,1.147810219
10754,PERFECTA WINES,25159,L'Eglise Saint-Hilaire Borde,7.89,750,11.99,25,197.25,28720.52,186,2166.14,1378.81,20.61,1968.89,90.89394037,7.44,10.98169835
9552,M S WALKER INC,24881,Monjardin El Cerezo Chard,8.21,750,13.99,24,197.04,55551.82,103,1260.97,997.19,11.38,1063.93,84.37393435,4.291666667,6.39956354
653,STATE WINE & SPIRITS,20473,Viu Manet Rsva Merlot,5.47,750,7.99,36,196.92,8014.98,36,287.64,23.97,4.05,90.72,31.53942428,1,1.460694698
1392,CONSTELLATION BRANDS INC,19762,Rex Goliath Pink Pnt Grigio,4.1,750,5.99,48,196.8,79528.99,21,155.79,67.9,2.34,-41.01,-26.32389755,0.4375,0.791615854
17033,SEA BREEZE CELLARS LLC,21643,Gruet Bl de Bl 25th Annivrsy,12.25,750,18.99,16,196,549.55,31,588.69,303.84,3.45,392.69,66.70573647,1.9375,3.003520408
10754,PERFECTA WINES,24195,Casa E Mirafiori Barb d'Alba,16.33,750,27.99,12,195.96,28720.52,37,972.63,751.71,4.1,776.67,79.8525647,3.083333333,4.9634109
9552,M S WALKER INC,36571,Matanzas Creek Chard Sonoma,16.33,750,25.99,12,195.96,55551.82,21,543.79,334.87,2.34,347.83,63.96403023,1.75,2.775005103
4425,MARTIGNETTI COMPANIES,16696,Alain Lorieux Chinon Express,12.24,750,17.99,16,195.84,144929.24,27,485.73,287.84,3,289.89,59.68130443,1.6875,2.480238971
4425,MARTIGNETTI COMPANIES,16256,Zonin Moscato,5.44,750,7.99,36,195.84,144929.24,36,383.64,31.97,4.05,187.8,48.95214263,1,1.958946078
4950,LATITUDE BEVERAGE COMPANY,18454,Ninety+Cellars Lot 77 Moscto,8.16,750,11.99,24,195.84,1610,8,95.92,83.93,0.88,-99.92,-104.1701418,0.333333333,0.489787582
90037,THE PIERPONT GROUP LLC,23139,Toschi Pnt Nr,8.16,750,11.99,24,195.84,27.98,5,59.95,47.96,0.55,-135.89,-226.6722269,0.208333333,0.306117239
4692,KOBRAND CORPORATION,24728,Nardi Rosso di Montalcino 13,15.06,750,21.99,13,195.78,9139.38,60,1319.4,769.65,6.66,1123.62,85.16143702,4.615384615,6.739197058
2242,DELICATO VINEYARDS INC,16430,HandCraft Artisan Coll Pet S,3.91,750,9.99,50,195.5,7982.65,79,457.41,104.22,8.88,261.91,57.25935157,1.58,2.339693095
9552,M S WALKER INC,692,Thatchers Organic Pomegranat,7.24,750,9.99,27,195.48,55551.82,27,269.73,189.81,21.26,74.25,27.52752753,1,1.379834254
9165,ULTRA BEVERAGE COMPANY LLP,70,Luxardo Amaretto di Saschira,13.96,750,18.99,14,195.44,68054.7,14,349.86,299.88,11.04,154.42,44.13765506,1,1.790114613
8664,"STOLI GROUP,(USA) LLC",22472,Achaval Ferrer Cab Svgn,15.03,750,22.99,13,195.39,18544.49,10,229.9,160.93,1.11,34.51,15.01087429,0.769230769,1.176621117
12546,JIM BEAM BRANDS COMPANY,507,Kamchatka Vodka,8.14,1750,10.99,24,195.36,123880.97,24,263.76,54.95,44.09,68.4,25.93266606,1,1.35012285
1392,CONSTELLATION BRANDS INC,46446,Vendange Wh Znfdl,2.75,500,3.99,71,195.25,79528.99,59,235.41,135.66,4.54,40.16,17.05959815,0.830985915,1.205685019
4425,MARTIGNETTI COMPANIES,427,Van Gogh Chocolate Liqueur,6.97,750,8.99,28,195.16,144929.24,23,206.77,80.91,18.12,11.61,5.614934468,0.821428571,1.05948965
90017,THE IMPORTED GRAPE LLC,10869,Bouza TempranilloTannat,16.23,750,24.99,12,194.76,80.03,0,0,0,0,-194.76,#NAME?,0,0
12546,JIM BEAM BRANDS COMPANY,1393,Jim Beam,3.14,200,4.99,62,194.68,123880.97,300,1497,439.12,63,1302.32,86.99532398,4.838709677,7.689541812
17037,Dunn Wine Brokers,24359,Stradanova Barolo,32.44,750,48.99,6,194.64,358.03,4,195.96,195.96,0.44,1.32,0.673606859,0.666666667,1.006781751
7153,PINE STATE TRADING CO,18831,Line 39 Merlot,5.26,750,9.99,37,194.62,15884.82,21,211.79,211.79,2.31,17.17,8.107087209,0.567567568,1.088223204
4425,MARTIGNETTI COMPANIES,38714,Dom Clape Cornas Rd,64.86,750,95.99,3,194.58,144929.24,12,1151.88,863.91,1.33,957.3,83.10761538,4,5.91982732
8892,TRINCHERO FAMILY ESTATES,11176,Sutter Home Sweet Red,4.05,750,5.99,48,194.4,11595.97,38,227.62,71.88,4.25,33.22,14.5944996,0.791666667,1.170884774
653,STATE WINE & SPIRITS,18515,Masroig Sola Fred Monstant R,8.1,750,11.99,24,194.4,8014.98,7,83.93,47.96,0.78,-110.47,-131.6215894,0.291666667,0.431738683
4425,MARTIGNETTI COMPANIES,14101,Douglass Hill Cab Svgn,4.05,750,5.99,48,194.4,144929.24,44,263.56,59.9,4.93,69.16,26.2407042,0.916666667,1.355761317
1392,CONSTELLATION BRANDS INC,369,Svedka Grape Vodka,10.23,1000,12.99,19,194.37,79528.99,42,545.58,298.77,44.1,351.21,64.37369405,2.210526316,2.806914647
12546,JIM BEAM BRANDS COMPANY,888,DeKuyper Sloe Gin,7.19,1000,8.99,27,194.13,123880.97,21,188.79,188.79,22.05,-5.34,-2.828539647,0.777777778,0.97249266
9165,ULTRA BEVERAGE COMPANY LLP,2918,Alibi Whiskey,13.86,750,18.99,14,194.04,68054.7,28,531.72,189.9,22.04,337.68,63.507109,2,2.74025974
8004,SAZERAC CO INC,6942,Southern Comfort Cherry,7.46,750,13.99,26,193.96,50293.62,81,930.69,505.56,9.01,736.73,79.15954829,3.115384615,4.798360487
7749,R.P.IMPORTS INC,14542,Ch Haut-BrionPessac-Leo Gr C,193.54,750,329.99,1,193.54,91.5,1,299.99,299.99,0.11,106.45,35.48451615,1,1.550015501
10754,PERFECTA WINES,21520,Merriam Cuvee Pnt Nr RRV,16.12,750,24.99,12,193.44,28720.52,23,574.77,49.98,2.59,381.33,66.34479879,1.916666667,2.971308933
10754,PERFECTA WINES,23633,Chateau Simon Bordeaux Blanc,9.67,750,16.99,20,193.4,28720.52,96,1625.04,1149.32,10.63,1431.64,88.09875449,4.8,8.402481903
12331,STELLAR IMPORTING CO LLC,17462,Zacharias Cab Svgn,8.05,750,11.99,24,193.2,119.23,24,287.76,23.98,2.7,94.56,32.86071726,1,1.489440994
9552,M S WALKER INC,22966,Adelsheim Auxerrois Ribbon S,14.86,750,21.99,13,193.18,55551.82,41,901.59,725.67,4.54,708.41,78.5734092,3.153846154,4.667098043
3252,E & J GALLO WINERY,28275,Sheffield Very Dry Sherry,4.02,750,5.99,48,192.96,61966.91,27,161.73,125.79,2.99,-31.23,-19.30996105,0.5625,0.838152985
1392,CONSTELLATION BRANDS INC,42392,Vendange Merlot,2.57,500,3.99,75,192.75,79528.99,48,191.52,87.78,3.67,-1.23,-0.642230576,0.64,0.993618677
17035,PERNOD RICARD USA,3384,Absolut Peppar Vodka,14.81,1000,19.99,13,192.53,123780.22,12,239.88,19.99,12.6,47.35,19.73903618,0.923076923,1.245935698
12546,JIM BEAM BRANDS COMPANY,3008,Pinnacle Red Liquorice,11.31,1750,20.99,17,192.27,123880.97,53,826.47,361.77,97.4,634.2,76.73599768,3.117647059,4.298486503
3252,E & J GALLO WINERY,22364,Andre Pink Moscato,3.56,750,5.49,54,192.24,61966.91,42,240.58,90.34,4.68,48.34,20.09310832,0.777777778,1.251456513
90011,FORTUNE WINE BROKERS LLC,45494,Ermita Rioja Crianza,10.66,750,16.99,18,191.88,238.61,33,543.67,341.79,3.65,351.79,64.70653154,1.833333333,2.833385449
9819,TREASURY WINE ESTATES,20413,Pepperjack Barossa Red,15.99,750,23.99,12,191.88,14836.57,8,191.92,119.95,0.88,0.04,0.020842018,0.666666667,1.000208464
9815,WINE GROUP INC,13725,Fish Eye Pnt Nr,5.33,750,7.99,36,191.88,27100.41,15,119.85,31.96,1.68,-72.03,-60.10012516,0.416666667,0.624609131
10754,PERFECTA WINES,34395,Valckenberg Madonna Kabinet,7.99,750,11.99,24,191.76,28720.52,14,167.86,131.89,1.54,-23.9,-14.23805552,0.583333333,0.87536504
7153,PINE STATE TRADING CO,19909,6 Degrees Chard,7.99,750,11.99,24,191.76,15884.82,5,59.95,47.96,0.55,-131.81,-219.8665555,0.208333333,0.312630371
90024,VINILANDIA USA,27496,Terra Viva Sangiovese,7.99,750,11.99,24,191.76,2802.64,12,143.88,11.99,1.35,-47.88,-33.27773144,0.5,0.750312891
4692,KOBRAND CORPORATION,16196,Croft Tawny Porto,7.99,750,11.99,24,191.76,9139.38,16,191.84,119.9,1.78,0.08,0.041701418,0.666666667,1.000417188
9165,ULTRA BEVERAGE COMPANY LLP,2864,Silo Reserve Gin,27.34,750,34.99,7,191.38,68054.7,3,111.97,111.97,2.37,-79.41,-70.92078235,0.428571429,0.58506636
6213,MHW LTD,830,Bols White Creme De Menthe,7.35,1000,9.99,26,191.1,9621.58,22,219.78,179.82,23.1,28.68,13.04941305,0.846153846,1.150078493
4692,KOBRAND CORPORATION,3962,Vikingfjord Vodka,11.93,1750,21.99,16,190.88,9139.38,69,1103.31,319.8,126.79,912.43,82.69933201,4.3125,5.780123638
2,"IRA GOLDMAN AND WILLIAMS, LLP",90085,Ch Lilian 09 Ladouys St Este,23.86,750,36.99,8,190.88,27.08,18,665.82,295.92,2,474.94,71.33159112,2.25,3.488160101
9165,ULTRA BEVERAGE COMPANY LLP,4020,Clement Creole Shrubb Orange,15.9,750,28.99,12,190.8,68054.7,5,144.95,115.96,3.94,-45.85,-31.6315971,0.416666667,0.759696017
9815,WINE GROUP INC,25991,Vista Point Pnt Grigio/Col,2.27,750,3.49,84,190.68,27100.41,72,251.28,20.94,8.1,60.6,24.1165234,0.857142857,1.317809943
1587,VINEYARD BRANDS INC,23524,Kesseler Rsl R Kabinett,7.94,750,11.99,24,190.56,6070.09,1,11.99,11.99,0.11,-178.57,-1489.324437,0.041666667,0.062919815
10754,PERFECTA WINES,16678,Neal Fifteen Forty Cab Svgn,63.51,750,93.99,3,190.53,28720.52,32,3007.68,2537.73,3.52,2817.15,93.66521704,10.66666667,15.78586049
9625,WESTERN SPIRITS BEVERAGE CO,4921,Twenty Grand Cognac,15.87,750,26.99,12,190.44,1933.19,83,1659.17,1199.4,65.45,1468.73,88.52197183,6.916666667,8.712297837
4425,MARTIGNETTI COMPANIES,25012,Virtu St Supery White Blend,13.6,750,19.99,14,190.4,144929.24,44,879.56,579.71,4.88,689.16,78.35281277,3.142857143,4.619537815
8673,STE MICHELLE WINE ESTATES,10122,Columbia Crest Walter Clore,15.86,750,23.99,12,190.32,15919.7,21,500.79,332.86,2.32,310.47,61.99604625,1.75,2.63130517
12546,JIM BEAM BRANDS COMPANY,2386,2 Gingers Irish Whiskey,13.59,750,16.99,14,190.26,123880.97,14,321.86,252.89,11.03,131.6,40.88734232,1,1.691685063
3252,E & J GALLO WINERY,28920,Gallo Twin Valley Merlot Cal,3.22,750,4.99,59,189.98,61966.91,55,274.45,79.84,6.15,84.47,30.77791948,0.93220339,1.44462575
3960,DIAGEO NORTH AMERICA INC,6199,Zwack Liqueur,14.61,750,18.99,13,189.93,257032.07,12,227.88,94.95,9.44,37.95,16.65350184,0.923076923,1.199810456
90024,VINILANDIA USA,15731,Tiamo Chianti,5.13,750,7.49,37,189.81,2802.64,37,481.63,52.96,4.16,291.82,60.59007952,1,2.537432169
2000,SOUTHERN WINE & SPIRITS NE,13929,Kirkland Signature Cab Svgn,7.89,750,11.99,24,189.36,19016.59,24,311.76,194.85,2.66,122.4,39.26096998,1,1.646387833
90024,VINILANDIA USA,26238,Margaret's Cab Svgn,7.89,750,11.99,24,189.36,2802.64,12,143.88,131.89,1.32,-45.48,-31.60967473,0.5,0.75982256
90010,VINEXTRA INC,16374,Jovly Chinon Cab Franc,7.89,750,11.99,24,189.36,524.94,4,51.96,51.96,0.44,-137.4,-264.4341801,0.166666667,0.274397972
7153,PINE STATE TRADING CO,22390,Ch Julien Chard,7.89,750,11.99,24,189.36,15884.82,3,35.97,35.97,0.33,-153.39,-426.4386989,0.125,0.18995564
8352,LUXCO INC,2239,Rebel Yell American Whisky,15.78,750,21.99,12,189.36,10261.6,160,3358.4,2938.6,126.27,3169.04,94.36160076,13.33333333,17.73553021
3252,E & J GALLO WINERY,13700,Liberty Creek Vyds Sweet Red,5.26,1500,7.99,36,189.36,61966.91,11,87.89,63.92,2.45,-101.47,-115.4511321,0.305555556,0.464142374
4848,LAIRD & CO,27491,Stival Pnt Grigio Veneto,5.26,750,7.99,36,189.36,1043.69,36,287.64,15.98,4.05,98.28,34.16770964,1,1.519011407
4425,MARTIGNETTI COMPANIES,19871,Yellow Tail Sangria,5.26,750,7.99,36,189.36,144929.24,25,199.75,167.79,2.75,10.39,5.201501877,0.694444444,1.054869033
4425,MARTIGNETTI COMPANIES,25004,Tenuta Sette Cieli Yantra,14.56,750,21.99,13,189.28,144929.24,33,725.67,505.77,3.66,536.39,73.91651853,2.538461538,3.833844041
7153,PINE STATE TRADING CO,23543,Guillermo Mndza Kosher Malbc,8.6,750,12.99,22,189.2,15884.82,66,863.34,486.63,7.34,674.14,78.08511131,3,4.563107822
3252,E & J GALLO WINERY,32656,Turning Leaf RSV Pflz Pnt Nr,3.94,750,5.99,48,189.12,61966.91,27,161.73,71.88,3.01,-27.39,-16.93563346,0.5625,0.85517132
9815,WINE GROUP INC,10229,Pinecroft Chard Cal,2.25,750,3.29,84,189,27100.41,72,236.88,39.48,8.09,47.88,20.21276596,0.857142857,1.253333333
1392,CONSTELLATION BRANDS INC,40116,Marcus James Rsl,5.4,1500,8.99,35,189,79528.99,28,223.72,159.8,6.22,34.72,15.51939925,0.8,1.183703704
9165,ULTRA BEVERAGE COMPANY LLP,936,Tanteo Cocoa Tequila,31.49,750,39.99,6,188.94,68054.7,4,159.96,119.97,3.15,-28.98,-18.11702926,0.666666667,0.846617974
90027,POVERTY LANE ORCHARDS,43923,Farnum Hill Summer Cider,8.21,750,11.99,23,188.83,229.88,117,1402.83,851.29,13,1214,86.53935259,5.086956522,7.429063179
8735,SURVILLE ENTERPRISES CORP,25153,Veuve du Vernay Sparkling Ro,2.62,187,3.99,72,188.64,263.32,48,191.52,55.86,1.35,2.88,1.503759398,0.666666667,1.015267176
12546,JIM BEAM BRANDS COMPANY,140,DeKuyper Strawberry Pucker,7.85,750,10.99,24,188.4,123880.97,48,527.52,373.66,37.82,339.12,64.28571429,2,2.8
6785,PALM BAY INTERNATIONAL INC,24012,Bertani Secco 11 Orig V Ed,17.12,750,24.99,11,188.32,13605.41,61,1524.39,724.71,6.79,1336.07,87.64620602,5.545454545,8.094679269
5612,MILTONS DISTRIBUTING CO,24130,Indigano Pnt Grigio,7.84,750,11.99,24,188.16,9.46,0,0,0,0,-188.16,#NAME?,0,0
10754,PERFECTA WINES,901,Creta Olympia White,3.92,375,5.99,48,188.16,28720.52,72,431.28,17.97,4.05,243.12,56.37173066,1.5,2.292091837
1590,DIAGEO CHATEAU ESTATE WINES,12268,Snap Dragon Cab Svgn,5.22,750,7.99,36,187.92,7259.75,21,176.79,88.9,2.34,-11.13,-6.295604955,0.583333333,0.940772669
4425,MARTIGNETTI COMPANIES,40455,Yellow Tail Cab/Merlot Ausl,5.22,750,7.99,36,187.92,144929.24,16,127.84,31.96,1.79,-60.08,-46.99624531,0.444444444,0.680289485
4425,MARTIGNETTI COMPANIES,26082,Casal Garcia Duoro Red,5.22,750,7.99,36,187.92,144929.24,29,231.71,135.83,3.22,43.79,18.89862328,0.805555556,1.233024691
2000,SOUTHERN WINE & SPIRITS NE,20363,Altitude Project Chard,5.22,750,7.99,36,187.92,19016.59,17,135.83,47.94,1.9,-52.09,-38.34940735,0.472222222,0.722807578
653,STATE WINE & SPIRITS,23805,Cappelletti Apertivoch,13.42,750,19.99,14,187.88,8014.98,23,459.77,319.84,2.55,271.89,59.13608978,1.642857143,2.447147115
4692,KOBRAND CORPORATION,25076,Jadot Monthelie 13 Sous Roch,23.48,750,34.99,8,187.84,9139.38,35,1224.65,874.75,3.87,1036.81,84.66174009,4.375,6.519644378
4425,MARTIGNETTI COMPANIES,11395,Cadaretta Svgn Bl Semillon C,15.64,750,22.99,12,187.68,144929.24,12,275.88,45.98,1.35,88.2,31.97042192,1,1.469948849
516,BANFI PRODUCTS CORP,8235,Riunite Bianco,6.24,1500,8.99,30,187.2,8510.41,24,227.76,67.93,5.39,40.56,17.80821918,0.8,1.216666667
480,BACARDI USA INC,3415,42 Below Pure Vodka,14.39,750,18.99,13,187.07,89286.27,5,94.95,94.95,3.95,-92.12,-97.01948394,0.384615385,0.507564013
6785,PALM BAY INTERNATIONAL INC,16150,Blue Fish Sweet Rsl,7.48,750,10.99,25,187,13605.41,15,164.85,153.86,1.65,-22.15,-13.43645739,0.6,0.881550802
10754,PERFECTA WINES,25160,Cinq les Pattes Bordeaux Bla,7.79,750,11.99,24,186.96,28720.52,108,1266.92,971.17,11.91,1079.96,85.24295141,4.5,6.776422764
2000,SOUTHERN WINE & SPIRITS NE,32782,Hardys Whiskers Blake Tawny,7.79,750,13.99,24,186.96,19016.59,24,335.76,97.93,2.69,148.8,44.31736955,1,1.795892169
10754,PERFECTA WINES,38111,Canyon Oaks Wh Znfdl Cal,7.79,1500,11.99,24,186.96,28720.52,15,179.85,119.9,3.33,-7.11,-3.953294412,0.625,0.961970475
7153,PINE STATE TRADING CO,22392,Ch Julien French Kiss,7.79,750,11.99,24,186.96,15884.82,7,76.93,65.94,0.77,-110.03,-143.0261276,0.291666667,0.411478391
7255,PSP WINES,20384,Fabrizio Dionisio Il Cast Sy,15.58,750,23.99,12,186.96,648.71,12,287.88,23.99,1.35,100.92,35.05627345,1,1.539794608
90024,VINILANDIA USA,22504,Dom Gres St Vincent CdR Vlgs,5.19,750,7.99,36,186.84,2802.64,13,103.87,15.98,1.46,-82.97,-79.87869452,0.361111111,0.555930208
4692,KOBRAND CORPORATION,20668,Taylor Fladgate 11 Port,31.07,375,45.99,6,186.42,9139.38,13,597.87,321.93,0.75,411.45,68.81930855,2.166666667,3.207112971
9165,ULTRA BEVERAGE COMPANY LLP,24643,Kibo Junmai Sake,4.05,180,5.99,46,186.3,68054.7,33,197.67,95.84,0.91,11.37,5.752010927,0.717391304,1.061030596
8892,TRINCHERO FAMILY ESTATES,16087,The Show Pnt Nr,7.74,750,11.99,24,185.76,11595.97,4,47.96,23.98,0.45,-137.8,-287.322769,0.166666667,0.258182601
4425,MARTIGNETTI COMPANIES,13561,Stump Jump Shiraz,7.74,750,11.99,24,185.76,144929.24,26,311.74,155.87,2.89,125.98,40.4118817,1.083333333,1.678186908
3252,E & J GALLO WINERY,14420,Livingston Clrs Pnt Grigio,5.15,1500,7.99,36,185.4,61966.91,32,255.68,175.78,7.12,70.28,27.48748436,0.888888889,1.379072276
8892,TRINCHERO FAMILY ESTATES,24127,Three Thieves Chard,5.15,750,7.99,36,185.4,11595.97,20,159.8,55.93,2.23,-25.6,-16.02002503,0.555555556,0.861920173
7153,PINE STATE TRADING CO,20018,Camelot Cab Svgn,5.15,750,7.99,36,185.4,15884.82,15,119.85,15.98,1.69,-65.55,-54.69336671,0.416666667,0.646440129
6785,PALM BAY INTERNATIONAL INC,18357,Cavit Alta Luna Phases Rosso,6.62,750,10.99,28,185.36,13605.41,132,1318.68,829.17,14.66,1133.32,85.94351928,4.714285714,7.114156237
8892,TRINCHERO FAMILY ESTATES,25926,Outlier Pnt Nr,7.71,750,11.49,24,185.04,11595.97,5,57.45,57.45,0.55,-127.59,-222.0887728,0.208333333,0.310473411
4425,MARTIGNETTI COMPANIES,23078,Sbragia Home Ranch Merlot,14.19,750,21.99,13,184.47,144929.24,25,549.75,197.91,2.79,365.28,66.44474761,1.923076923,2.980159376
3252,E & J GALLO WINERY,16360,Columbia Winery Merlot,5.12,750,7.79,36,184.32,61966.91,36,503.64,41.97,4.05,319.32,63.40243031,1,2.732421875
660,SAZERAC NORTH AMERICA INC.,110,Mr Boston Creme de Menthe-Wh,4.84,1000,6.49,38,183.92,17932.33,37,240.13,194.7,38.85,56.21,23.40815392,0.973684211,1.30562201
